model_path,HW,CIN,COUT,KERNEL_SIZE,STRIDES,feature_0,feature_1,latency
conv-bn-relu_lut_DAM9HZ.onnx,13,768,224,1,1,29.111264,0.172256,0.297736
conv-bn-relu_lut_C0EKXB.onnx,6,768,224,1,1,6.201216,0.172256,0.09417600000000001
conv-bn-relu_lut_R53GVU.onnx,13,1024,224,1,1,38.8024,0.2296,0.378248
conv-bn-relu_lut_FR8I0R.onnx,6,1024,224,1,1,8.2656,0.2296,0.11206
conv-bn-relu_lut_CU4MQR.onnx,13,512,240,1,1,20.80728,0.12312,0.22873000000000002
conv-bn-relu_lut_75BHII.onnx,6,512,240,1,1,4.43232,0.12312,0.084314
conv-bn-relu_lut_B1UPCI.onnx,13,768,240,1,1,31.19064,0.18456,0.319368
conv-bn-relu_lut_LG05HJ.onnx,6,768,240,1,1,6.64416,0.18456,0.100438
conv-bn-relu_lut_XL0R00.onnx,13,1024,240,1,1,41.574,0.246,0.40301599999999993
conv-bn-relu_lut_A861UW.onnx,6,1024,240,1,1,8.856,0.246,0.11806400000000003
conv-bn-relu_lut_4AXOFZ.onnx,13,512,256,1,1,22.194432,0.131328,0.26405199999999995
conv-bn-relu_lut_FAOM4V.onnx,6,512,256,1,1,4.727808,0.131328,0.08533199999999999
conv-bn-relu_lut_N036KT.onnx,13,768,256,1,1,33.270016,0.196864,0.338202
conv-bn-relu_lut_JJUFUL.onnx,6,768,256,1,1,7.087104,0.196864,0.105138
conv-bn-relu_lut_D2EQNL.onnx,13,1024,256,1,1,44.3456,0.2624,0.5162800000000001
conv-bn-relu_lut_5WMR1S.onnx,6,1024,256,1,1,9.4464,0.2624,0.15243199999999998
conv-bn-relu_lut_OKET16.onnx,13,576,192,1,1,18.722496,0.110784,0.23021600000000006
conv-bn-relu_lut_E8IFTV.onnx,6,576,192,1,1,3.988224,0.110784,0.07734999999999997
conv-bn-relu_lut_IAV0WM.onnx,13,864,192,1,1,28.06752,0.16608,0.28876199999999996
conv-bn-relu_lut_8URSY0.onnx,6,864,192,1,1,5.97888,0.16608,0.094778
conv-bn-relu_lut_Z2ZJA3.onnx,13,1152,192,1,1,37.412544,0.221376,0.364622
conv-bn-relu_lut_7RO4TT.onnx,6,1152,192,1,1,7.969536,0.221376,0.10975
conv-bn-relu_lut_GY3I10.onnx,13,576,208,1,1,20.282704,0.120016,0.226906
conv-bn-relu_lut_GIYZWI.onnx,6,576,208,1,1,4.320576,0.120016,0.081856
conv-bn-relu_lut_73EH1D.onnx,13,864,208,1,1,30.40648,0.17992,0.3089660000000001
conv-bn-relu_lut_YLR6ZA.onnx,6,864,208,1,1,6.47712,0.17992,0.09615999999999998
conv-bn-relu_lut_IHGPT7.onnx,13,1152,208,1,1,40.530256,0.239824,0.391808
conv-bn-relu_lut_1N26LX.onnx,6,1152,208,1,1,8.633664,0.239824,0.115204
conv-bn-relu_lut_HPSIX8.onnx,13,576,224,1,1,21.842912,0.129248,0.23521199999999998
conv-bn-relu_lut_XFIBPC.onnx,6,576,224,1,1,4.652928,0.129248,0.08987600000000001
conv-bn-relu_lut_AF9Q8O.onnx,13,864,224,1,1,32.74544,0.19376,0.333596
conv-bn-relu_lut_AMV9RW.onnx,6,864,224,1,1,6.97536,0.19376,0.103564
conv-bn-relu_lut_Y8I6YP.onnx,13,1152,224,1,1,43.647968,0.258272,0.4595619999999999
conv-bn-relu_lut_QKM2VL.onnx,6,1152,224,1,1,9.297792,0.258272,0.12094199999999997
conv-bn-relu_lut_7LQP3Y.onnx,13,576,240,1,1,23.40312,0.13848,0.24902599999999997
conv-bn-relu_lut_YB89QO.onnx,6,576,240,1,1,4.98528,0.13848,0.087752
conv-bn-relu_lut_9IGYR5.onnx,13,864,240,1,1,35.0844,0.2076,0.347972
conv-bn-relu_lut_SAOPNM.onnx,6,864,240,1,1,7.4736,0.2076,0.10620600000000002
conv-bn-relu_lut_6BTZDE.onnx,13,1152,240,1,1,46.76568,0.27672,0.44262999999999997
conv-bn-relu_lut_LAWR6Y.onnx,6,1152,240,1,1,9.96192,0.27672,0.125716
conv-bn-relu_lut_02EVZ3.onnx,13,576,256,1,1,24.963328,0.147712,0.260568
conv-bn-relu_lut_ZIXBFB.onnx,6,576,256,1,1,5.317632,0.147712,0.089818
conv-bn-relu_lut_R8EES5.onnx,13,864,256,1,1,37.42336,0.22144,0.36550800000000006
conv-bn-relu_lut_LKJHRK.onnx,6,864,256,1,1,7.97184,0.22144,0.11079600000000003
conv-bn-relu_lut_KJPGBW.onnx,13,1152,256,1,1,49.883392,0.295168,0.46814999999999996
conv-bn-relu_lut_JDM0ET.onnx,6,1152,256,1,1,10.626048,0.295168,0.132072
conv-bn-relu_lut_YK632Y.onnx,13,192,768,1,1,25.049856,0.148224,0.28447200000000006
conv-bn-relu_lut_I5F71J.onnx,13,192,1152,1,1,37.574784,0.222336,0.4040600000000001
conv-bn-relu_lut_IGXVQ9.onnx,13,192,1536,1,1,50.099712,0.296448,0.524286
conv-bn-relu_lut_XCKCPF.onnx,13,1536,192,1,1,49.872576,0.295104,0.467784
conv-bn-relu_lut_0QLEWO.onnx,6,1536,192,1,1,10.623744,0.295104,0.12908
conv-bn-relu_lut_RP1N5R.onnx,13,1536,208,1,1,54.028624,0.319696,0.5034280000000001
conv-bn-relu_lut_MXSQCK.onnx,6,1536,208,1,1,11.509056,0.319696,0.13734000000000002
conv-bn-relu_lut_S169KB.onnx,13,1536,224,1,1,58.184672,0.344288,0.5399779999999998
conv-bn-relu_lut_DQ3DHL.onnx,6,1536,224,1,1,12.394368,0.344288,0.14473600000000003
conv-bn-relu_lut_DVZQ5N.onnx,13,1536,240,1,1,62.34072,0.36888,0.57497
conv-bn-relu_lut_HQIF1D.onnx,6,1536,240,1,1,13.27968,0.36888,0.151678
conv-bn-relu_lut_E4PRBH.onnx,13,1536,256,1,1,66.496768,0.393472,0.6071740000000001
conv-bn-relu_lut_8B9E8N.onnx,6,1536,256,1,1,14.164992,0.393472,0.16152599999999995
conv-bn-relu_lut_CVBHW5.onnx,13,208,832,1,1,29.387072,0.173888,0.322924
conv-bn-relu_lut_FBJ7M8.onnx,13,832,192,1,1,27.029184,0.159936,0.27774999999999994
conv-bn-relu_lut_3Q32B5.onnx,6,832,192,1,1,5.757696,0.159936,0.089796
conv-bn-relu_lut_8L48NM.onnx,13,208,1248,1,1,44.080608,0.260832,0.46214
conv-bn-relu_lut_0ZJNQ4.onnx,13,1248,192,1,1,40.527552,0.239808,0.3890079999999999
conv-bn-relu_lut_HQGM7J.onnx,6,1248,192,1,1,8.633088,0.239808,0.11321200000000001
conv-bn-relu_lut_OJ0TU6.onnx,13,208,1664,1,1,58.774144,0.347776,0.6002279999999999
conv-bn-relu_lut_K0AZZ8.onnx,13,1664,192,1,1,54.02592,0.31968,0.49934
conv-bn-relu_lut_Q2QJCA.onnx,6,1664,192,1,1,11.50848,0.31968,0.136152
conv-bn-relu_lut_ZUDFIC.onnx,13,832,208,1,1,29.281616,0.173264,0.29815400000000003
conv-bn-relu_lut_6FKMUY.onnx,6,832,208,1,1,6.237504,0.173264,0.094752
conv-bn-relu_lut_74DRE0.onnx,13,1248,208,1,1,43.904848,0.259792,0.4173340000000001
conv-bn-relu_lut_0NFAUP.onnx,6,1248,208,1,1,9.352512,0.259792,0.12094599999999998
conv-bn-relu_lut_L4SY1W.onnx,13,1664,208,1,1,58.52808,0.34632,0.540656
conv-bn-relu_lut_RPAJS9.onnx,6,1664,208,1,1,12.46752,0.34632,0.14664999999999995
conv-bn-relu_lut_D7HQOK.onnx,13,832,224,1,1,31.534048,0.186592,0.316484
conv-bn-relu_lut_A5FFGE.onnx,6,832,224,1,1,6.717312,0.186592,0.09977399999999997
conv-bn-relu_lut_M29YT6.onnx,13,1248,224,1,1,47.282144,0.279776,0.4457300000000001
conv-bn-relu_lut_TABNTH.onnx,6,1248,224,1,1,10.071936,0.279776,0.126764
conv-bn-relu_lut_9L763D.onnx,13,1664,224,1,1,63.03024,0.37296,0.6103799999999999
conv-bn-relu_lut_AISSF3.onnx,6,1664,224,1,1,13.42656,0.37296,0.15397
conv-bn-relu_lut_5R2J8P.onnx,13,832,240,1,1,33.78648,0.19992,0.33628199999999997
conv-bn-relu_lut_N1J85V.onnx,6,832,240,1,1,7.19712,0.19992,0.104226
conv-bn-relu_lut_6ML2K0.onnx,13,1248,240,1,1,50.65944,0.29976,0.473468
conv-bn-relu_lut_7RRI91.onnx,6,1248,240,1,1,10.79136,0.29976,0.13201599999999997
conv-bn-relu_lut_6F75NB.onnx,13,1664,240,1,1,67.5324,0.3996,0.613218
conv-bn-relu_lut_FIIZFI.onnx,6,1664,240,1,1,14.3856,0.3996,0.160308
conv-bn-relu_lut_PJ9W5C.onnx,13,832,256,1,1,36.038912,0.213248,0.3538
conv-bn-relu_lut_HYH5L0.onnx,6,832,256,1,1,7.676928,0.213248,0.10716399999999998
conv-bn-relu_lut_7OMMM9.onnx,13,1248,256,1,1,54.036736,0.319744,0.503888
conv-bn-relu_lut_9DVLSZ.onnx,6,1248,256,1,1,11.510784,0.319744,0.13818799999999995
conv-bn-relu_lut_FY8SLI.onnx,13,1664,256,1,1,72.03456,0.42624,0.660046
conv-bn-relu_lut_DZBOR2.onnx,6,1664,256,1,1,15.34464,0.42624,0.16838999999999998
conv-bn-relu_lut_YZOZSZ.onnx,13,224,896,1,1,34.0704,0.2016,0.3627
conv-bn-relu_lut_PTIX27.onnx,13,896,192,1,1,29.105856,0.172224,0.3246040000000001
conv-bn-relu_lut_89V101.onnx,6,896,192,1,1,6.200064,0.172224,0.096634
conv-bn-relu_lut_TNC1ML.onnx,13,224,1344,1,1,51.1056,0.3024,0.52414
conv-bn-relu_lut_XFJCA2.onnx,13,1344,192,1,1,43.64256,0.25824,0.4126779999999999
conv-bn-relu_lut_Y7MYUW.onnx,6,1344,192,1,1,9.29664,0.25824,0.12465799999999999
conv-bn-relu_lut_KR6626.onnx,13,224,1792,1,1,68.1408,0.4032,0.8395919999999999
conv-bn-relu_lut_03GSRS.onnx,13,1792,192,1,1,58.179264,0.344256,0.59326
conv-bn-relu_lut_KR210Q.onnx,6,1792,192,1,1,12.393216,0.344256,0.16094199999999997
conv-bn-relu_lut_3A7BUR.onnx,13,896,208,1,1,31.531344,0.186576,0.35238400000000003
conv-bn-relu_lut_KADHOR.onnx,6,896,208,1,1,6.716736,0.186576,0.10054
conv-bn-relu_lut_KDOU72.onnx,13,1344,208,1,1,47.27944,0.27976,0.4470620000000001
conv-bn-relu_lut_YT8MZA.onnx,6,1344,208,1,1,10.07136,0.27976,0.12780000000000002
conv-bn-relu_lut_GAD463.onnx,13,1792,208,1,1,63.027536,0.372944,0.5786100000000001
conv-bn-relu_lut_ATIUJI.onnx,6,1792,208,1,1,13.425984,0.372944,0.15662600000000004
conv-bn-relu_lut_RU15UW.onnx,13,896,224,1,1,33.956832,0.200928,0.33911399999999997
conv-bn-relu_lut_8T0WSU.onnx,6,896,224,1,1,7.233408,0.200928,0.10481199999999999
conv-bn-relu_lut_Y9HVOX.onnx,13,1344,224,1,1,50.91632,0.30128,0.4749
conv-bn-relu_lut_EAV50W.onnx,6,1344,224,1,1,10.84608,0.30128,0.133044
conv-bn-relu_lut_138S6G.onnx,13,1792,224,1,1,67.875808,0.401632,0.616592
conv-bn-relu_lut_O8MXUH.onnx,6,1792,224,1,1,14.458752,0.401632,0.16257
conv-bn-relu_lut_89I4UE.onnx,13,896,240,1,1,36.38232,0.21528,0.357966
conv-bn-relu_lut_09SRCO.onnx,6,896,240,1,1,7.75008,0.21528,0.10830800000000003
conv-bn-relu_lut_52QCNY.onnx,13,1344,240,1,1,54.5532,0.3228,0.512496
conv-bn-relu_lut_NJ27C9.onnx,6,1344,240,1,1,11.6208,0.3228,0.14375
conv-bn-relu_lut_Z3IOR4.onnx,13,1792,240,1,1,72.72408,0.43032,0.7294880000000001
conv-bn-relu_lut_GQK2MB.onnx,6,1792,240,1,1,15.49152,0.43032,0.18992799999999999
conv-bn-relu_lut_5O2OY8.onnx,13,896,256,1,1,38.807808,0.229632,0.416958
conv-bn-relu_lut_G70TUP.onnx,6,896,256,1,1,8.266752,0.229632,0.12420200000000002
conv-bn-relu_lut_V5OQF6.onnx,13,1344,256,1,1,58.19008,0.34432,0.593488
conv-bn-relu_lut_F22I5C.onnx,6,1344,256,1,1,12.39552,0.34432,0.16078399999999998
conv-bn-relu_lut_UYM0LO.onnx,13,1792,256,1,1,77.572352,0.459008,0.746172
conv-bn-relu_lut_11KCID.onnx,6,1792,256,1,1,16.524288,0.459008,0.18001
conv-bn-relu_lut_CSB6Q1.onnx,13,240,960,1,1,39.09984,0.23136,0.4092379999999999
conv-bn-relu_lut_PTMM5A.onnx,13,960,192,1,1,31.182528,0.184512,0.311764
conv-bn-relu_lut_HUWSD7.onnx,6,960,192,1,1,6.642432,0.184512,0.098608
conv-bn-relu_lut_7KSGNH.onnx,13,240,1440,1,1,58.64976,0.34704,0.5902740000000002
conv-bn-relu_lut_F22Z9S.onnx,13,1440,192,1,1,46.757568,0.276672,0.4410319999999999
conv-bn-relu_lut_51MIGL.onnx,6,1440,192,1,1,9.960192,0.276672,0.12625999999999998
conv-bn-relu_lut_52BAJN.onnx,13,240,1920,1,1,78.19968,0.46272,0.7682739999999999
conv-bn-relu_lut_FXO7D9.onnx,13,1920,192,1,1,62.332608,0.368832,0.5709380000000002
conv-bn-relu_lut_X1JQGO.onnx,6,1920,192,1,1,13.277952,0.368832,0.15682599999999997
conv-bn-relu_lut_X0ZZFH.onnx,13,960,208,1,1,33.781072,0.199888,0.34441
conv-bn-relu_lut_SU42IN.onnx,6,960,208,1,1,7.195968,0.199888,0.10646000000000001
conv-bn-relu_lut_QWHJWO.onnx,13,1440,208,1,1,50.654032,0.299728,0.49574799999999997
conv-bn-relu_lut_HK5TRQ.onnx,6,1440,208,1,1,10.790208,0.299728,0.138398
conv-bn-relu_lut_R78PM6.onnx,13,1920,208,1,1,67.526992,0.399568,0.638562
conv-bn-relu_lut_WZBAB4.onnx,6,1920,208,1,1,14.384448,0.399568,0.16766399999999998
conv-bn-relu_lut_P9VSVW.onnx,13,960,224,1,1,36.379616,0.215264,0.368468
conv-bn-relu_lut_N1FAO6.onnx,6,960,224,1,1,7.749504,0.215264,0.108326
conv-bn-relu_lut_48ZJ75.onnx,13,1440,224,1,1,54.550496,0.322784,0.5199699999999999
conv-bn-relu_lut_NHFO24.onnx,6,1440,224,1,1,11.620224,0.322784,0.141554
conv-bn-relu_lut_JSTPL1.onnx,13,1920,224,1,1,72.721376,0.430304,0.67713
conv-bn-relu_lut_0YA9VK.onnx,6,1920,224,1,1,15.490944,0.430304,0.175514
conv-bn-relu_lut_1JTHNC.onnx,13,960,240,1,1,38.97816,0.23064,0.38746
conv-bn-relu_lut_8QJISB.onnx,6,960,240,1,1,8.30304,0.23064,0.112882
conv-bn-relu_lut_3MCC79.onnx,13,1440,240,1,1,58.44696,0.34584,0.5505599999999999
conv-bn-relu_lut_K9C0HQ.onnx,6,1440,240,1,1,12.45024,0.34584,0.1486
conv-bn-relu_lut_TZUZYY.onnx,13,1920,240,1,1,77.91576,0.46104,0.7078519999999999
conv-bn-relu_lut_3IP5C8.onnx,6,1920,240,1,1,16.59744,0.46104,0.18051199999999998
conv-bn-relu_lut_3QN7XX.onnx,13,960,256,1,1,41.576704,0.246016,0.44846
conv-bn-relu_lut_811LV1.onnx,6,960,256,1,1,8.856576,0.246016,0.11855600000000001
conv-bn-relu_lut_LYZGJU.onnx,13,1440,256,1,1,62.343424,0.368896,0.5841299999999999
conv-bn-relu_lut_VYC6RS.onnx,6,1440,256,1,1,13.280256,0.368896,0.152522
conv-bn-relu_lut_6ZK6ME.onnx,13,1920,256,1,1,83.110144,0.491776,0.788852
conv-bn-relu_lut_RPC2HC.onnx,6,1920,256,1,1,17.703936,0.491776,0.199372
conv-bn-relu_lut_DYCYW9.onnx,13,256,1024,1,1,44.475392,0.263168,0.486958
conv-bn-relu_lut_PR2U5H.onnx,13,256,1536,1,1,66.713088,0.394752,0.6960459999999999
conv-bn-relu_lut_SRIU54.onnx,13,256,2048,1,1,88.950784,0.526336,0.9154920000000001
conv-bn-relu_lut_VAH7YF.onnx,13,2048,192,1,1,66.485952,0.393408,0.6446000000000001
conv-bn-relu_lut_I5WEXX.onnx,6,2048,192,1,1,14.162688,0.393408,0.16989200000000002
conv-bn-relu_lut_WLHX6B.onnx,13,2048,208,1,1,72.026448,0.426192,0.686634
conv-bn-relu_lut_R44Q88.onnx,6,2048,208,1,1,15.342912,0.426192,0.18463000000000002
conv-bn-relu_lut_SSCFNQ.onnx,13,2048,224,1,1,77.566944,0.458976,0.7411620000000001
conv-bn-relu_lut_C57FX5.onnx,6,2048,224,1,1,16.523136,0.458976,0.19551200000000002
conv-bn-relu_lut_ZYOYTH.onnx,13,2048,240,1,1,83.10744,0.49176,0.786716
conv-bn-relu_lut_K0FDSZ.onnx,6,2048,240,1,1,17.70336,0.49176,0.20000400000000002
conv-bn-relu_lut_YTV0E3.onnx,13,2048,256,1,1,88.647936,0.524544,0.9309540000000001
conv-bn-relu_lut_I77L24.onnx,6,2048,256,1,1,18.883584,0.524544,0.207104
conv-bn-relu_lut_40N9ES.onnx,12,512,192,1,1,14.183424,0.098496,0.169676
conv-bn-relu_lut_Y0GP7G.onnx,12,768,192,1,1,21.261312,0.147648,0.23532800000000004
conv-bn-relu_lut_NQP64U.onnx,12,1024,192,1,1,28.3392,0.1968,0.301338
conv-bn-relu_lut_C3XNOM.onnx,12,512,208,1,1,15.365376,0.106704,0.18078599999999997
conv-bn-relu_lut_QWJM9M.onnx,12,768,208,1,1,23.033088,0.159952,0.253494
conv-bn-relu_lut_TW0AIJ.onnx,12,1024,208,1,1,30.7008,0.2132,0.32184999999999997
conv-bn-relu_lut_FG4Y11.onnx,12,512,224,1,1,16.547328,0.114912,0.192242
conv-bn-relu_lut_WQGQ3N.onnx,12,768,224,1,1,24.804864,0.172256,0.269714
conv-bn-relu_lut_M8R3KT.onnx,12,1024,224,1,1,33.0624,0.2296,0.33851999999999993
conv-bn-relu_lut_1Z3E98.onnx,12,512,240,1,1,17.72928,0.12312,0.202384
conv-bn-relu_lut_8SSKPG.onnx,12,768,240,1,1,26.57664,0.18456,0.277382
conv-bn-relu_lut_HKX597.onnx,12,1024,240,1,1,35.424,0.246,0.36392599999999997
conv-bn-relu_lut_MTHT6S.onnx,12,512,256,1,1,18.911232,0.131328,0.220636
conv-bn-relu_lut_401FYJ.onnx,12,768,256,1,1,28.348416,0.196864,0.29133
conv-bn-relu_lut_0O6EDX.onnx,12,1024,256,1,1,37.7856,0.2624,0.38070000000000004
conv-bn-relu_lut_IU03ZE.onnx,12,576,192,1,1,15.952896,0.110784,0.18662800000000002
conv-bn-relu_lut_S2W4U7.onnx,12,864,192,1,1,23.91552,0.16608,0.25918399999999997
conv-bn-relu_lut_NIYDN6.onnx,12,1152,192,1,1,31.878144,0.221376,0.32806199999999996
conv-bn-relu_lut_81FW7V.onnx,12,576,208,1,1,17.282304,0.120016,0.20535
conv-bn-relu_lut_4J82GS.onnx,12,864,208,1,1,25.90848,0.17992,0.279088
conv-bn-relu_lut_JF8JVS.onnx,12,1152,208,1,1,34.534656,0.239824,0.34634600000000004
conv-bn-relu_lut_T2USY2.onnx,12,576,224,1,1,18.611712,0.129248,0.2102
conv-bn-relu_lut_O5SDVX.onnx,12,864,224,1,1,27.90144,0.19376,0.278342
conv-bn-relu_lut_0FGFJU.onnx,12,1152,224,1,1,37.191168,0.258272,0.35174400000000006
conv-bn-relu_lut_XABZUO.onnx,12,576,240,1,1,19.94112,0.13848,0.21330000000000002
conv-bn-relu_lut_SYTKX3.onnx,12,864,240,1,1,29.8944,0.2076,0.306828
conv-bn-relu_lut_MUFLYX.onnx,12,1152,240,1,1,39.84768,0.27672,0.37398599999999993
conv-bn-relu_lut_HZKCEM.onnx,12,576,256,1,1,21.270528,0.147712,0.22192400000000004
conv-bn-relu_lut_UH14HH.onnx,12,864,256,1,1,31.88736,0.22144,0.30944000000000005
conv-bn-relu_lut_R788IG.onnx,12,1152,256,1,1,42.504192,0.295168,0.394292
conv-bn-relu_lut_C1ZEU9.onnx,12,192,768,1,1,21.344256,0.148224,0.24357199999999996
conv-bn-relu_lut_I7AYVU.onnx,12,192,1152,1,1,32.016384,0.222336,0.34316599999999997
conv-bn-relu_lut_JNBW2V.onnx,12,192,1536,1,1,42.688512,0.296448,0.4447080000000001
conv-bn-relu_lut_2GPEBT.onnx,12,1536,192,1,1,42.494976,0.295104,0.4108879999999999
conv-bn-relu_lut_X2FUIX.onnx,12,1536,208,1,1,46.036224,0.319696,0.42809200000000003
conv-bn-relu_lut_LBEE3M.onnx,12,1536,224,1,1,49.577472,0.344288,0.453086
conv-bn-relu_lut_HLIS02.onnx,12,1536,240,1,1,53.11872,0.36888,0.487386
conv-bn-relu_lut_GIEV6D.onnx,12,1536,256,1,1,56.659968,0.393472,0.5160060000000001
conv-bn-relu_lut_BO7KU9.onnx,12,208,832,1,1,25.039872,0.173888,0.282652
conv-bn-relu_lut_VFQZXX.onnx,12,832,192,1,1,23.030784,0.159936,0.24216599999999994
conv-bn-relu_lut_5TY27Y.onnx,12,208,1248,1,1,37.559808,0.260832,0.394934
conv-bn-relu_lut_6RJFX9.onnx,12,1248,192,1,1,34.532352,0.239808,0.32952399999999993
conv-bn-relu_lut_O9CA36.onnx,12,208,1664,1,1,50.079744,0.347776,0.5068459999999999
conv-bn-relu_lut_TANCBZ.onnx,12,1664,192,1,1,46.03392,0.31968,0.422994
conv-bn-relu_lut_ISOV10.onnx,12,832,208,1,1,24.950016,0.173264,0.2534160000000001
conv-bn-relu_lut_O9M8NJ.onnx,12,1248,208,1,1,37.410048,0.259792,0.35320199999999996
conv-bn-relu_lut_KCXWL6.onnx,12,1664,208,1,1,49.87008,0.34632,0.45465399999999995
conv-bn-relu_lut_Y6LQRN.onnx,12,832,224,1,1,26.869248,0.186592,0.268858
conv-bn-relu_lut_S3OSMX.onnx,12,1248,224,1,1,40.287744,0.279776,0.37711999999999996
conv-bn-relu_lut_S7Y2GS.onnx,12,1664,224,1,1,53.70624,0.37296,0.48701800000000006
conv-bn-relu_lut_RC0XOE.onnx,12,832,240,1,1,28.78848,0.19992,0.284624
conv-bn-relu_lut_WLUKN8.onnx,12,1248,240,1,1,43.16544,0.29976,0.4163880000000001
conv-bn-relu_lut_TXRY2C.onnx,12,1664,240,1,1,57.5424,0.3996,0.5211860000000001
conv-bn-relu_lut_BXRAVN.onnx,12,832,256,1,1,30.707712,0.213248,0.3011960000000001
conv-bn-relu_lut_Q5RB9J.onnx,12,1248,256,1,1,46.043136,0.319744,0.42416200000000004
conv-bn-relu_lut_PDH7MU.onnx,12,1664,256,1,1,61.37856,0.42624,0.5475159999999999
conv-bn-relu_lut_O2GH1X.onnx,12,224,896,1,1,29.0304,0.2016,0.30877199999999994
conv-bn-relu_lut_YCDA0G.onnx,12,896,192,1,1,24.800256,0.172224,0.251844
conv-bn-relu_lut_77VUYW.onnx,12,224,1344,1,1,43.5456,0.3024,0.44150399999999995
conv-bn-relu_lut_K2QBSK.onnx,12,1344,192,1,1,37.18656,0.25824,0.352722
conv-bn-relu_lut_GHN3E6.onnx,12,224,1792,1,1,58.0608,0.4032,0.5779000000000001
conv-bn-relu_lut_F3GM7Z.onnx,12,1792,192,1,1,49.572864,0.344256,0.4516119999999998
conv-bn-relu_lut_H8GM3W.onnx,12,896,208,1,1,26.866944,0.186576,0.2722540000000001
conv-bn-relu_lut_6G46BQ.onnx,12,1344,208,1,1,40.28544,0.27976,0.377178
conv-bn-relu_lut_CAXJO5.onnx,12,1792,208,1,1,53.703936,0.372944,0.48555000000000004
conv-bn-relu_lut_119NU3.onnx,12,896,224,1,1,28.933632,0.200928,0.28591000000000005
conv-bn-relu_lut_G3R35W.onnx,12,1344,224,1,1,43.38432,0.30128,0.4005739999999999
conv-bn-relu_lut_Y2PW72.onnx,12,1792,224,1,1,57.835008,0.401632,0.52186
conv-bn-relu_lut_5VEMV4.onnx,12,896,240,1,1,31.00032,0.21528,0.30322999999999994
conv-bn-relu_lut_EIGCFO.onnx,12,1344,240,1,1,46.4832,0.3228,0.4258539999999999
conv-bn-relu_lut_4LC8OX.onnx,12,1792,240,1,1,61.96608,0.43032,0.5533519999999998
conv-bn-relu_lut_8QYB23.onnx,12,896,256,1,1,33.067008,0.229632,0.31956400000000007
conv-bn-relu_lut_6XDLEZ.onnx,12,1344,256,1,1,49.58208,0.34432,0.45471600000000006
conv-bn-relu_lut_2CE35I.onnx,12,1792,256,1,1,66.097152,0.459008,0.5948119999999999
conv-bn-relu_lut_D2DJPM.onnx,12,240,960,1,1,33.31584,0.23136,0.40821
conv-bn-relu_lut_EZ3X1P.onnx,12,960,192,1,1,26.569728,0.184512,0.266774
conv-bn-relu_lut_2MVC7U.onnx,12,240,1440,1,1,49.97376,0.34704,0.50535
conv-bn-relu_lut_B4PERN.onnx,12,1440,192,1,1,39.840768,0.276672,0.37227400000000005
conv-bn-relu_lut_QM0K1F.onnx,12,240,1920,1,1,66.63168,0.46272,0.6483559999999999
conv-bn-relu_lut_DN83TS.onnx,12,1920,192,1,1,53.111808,0.368832,0.4787219999999999
conv-bn-relu_lut_CIAEAQ.onnx,12,960,208,1,1,28.783872,0.199888,0.28480800000000006
conv-bn-relu_lut_WNJO9B.onnx,12,1440,208,1,1,43.160832,0.299728,0.4009919999999999
conv-bn-relu_lut_SD8OXI.onnx,12,1920,208,1,1,57.537792,0.399568,0.515132
conv-bn-relu_lut_LYTFSG.onnx,12,960,224,1,1,30.998016,0.215264,0.302726
conv-bn-relu_lut_5NPD9P.onnx,12,1440,224,1,1,46.480896,0.322784,0.4271599999999999
conv-bn-relu_lut_XSEPI8.onnx,12,1920,224,1,1,61.963776,0.430304,0.610126
conv-bn-relu_lut_E54YI5.onnx,12,960,240,1,1,33.21216,0.23064,0.32048199999999993
conv-bn-relu_lut_702JW4.onnx,12,1440,240,1,1,49.80096,0.34584,0.45333999999999997
conv-bn-relu_lut_2LVZV2.onnx,12,1920,240,1,1,66.38976,0.46104,0.5875999999999999
conv-bn-relu_lut_86UCTF.onnx,12,960,256,1,1,35.426304,0.246016,0.33807600000000004
conv-bn-relu_lut_2KV98U.onnx,12,1440,256,1,1,53.121024,0.368896,0.48043
conv-bn-relu_lut_ATXHK3.onnx,12,1920,256,1,1,70.815744,0.491776,0.62046
conv-bn-relu_lut_27J67D.onnx,12,256,1024,1,1,37.896192,0.263168,0.38447000000000003
conv-bn-relu_lut_J49DII.onnx,12,256,1536,1,1,56.844288,0.394752,0.5543819999999999
conv-bn-relu_lut_FTMOZ9.onnx,12,256,2048,1,1,75.792384,0.526336,0.7244700000000002
conv-bn-relu_lut_FH8WYP.onnx,12,2048,192,1,1,56.650752,0.393408,0.509324
conv-bn-relu_lut_P7MGRD.onnx,12,2048,208,1,1,61.371648,0.426192,0.5473520000000001
conv-bn-relu_lut_O76K0Z.onnx,12,2048,224,1,1,66.092544,0.458976,0.647444
conv-bn-relu_lut_LC33HS.onnx,12,2048,240,1,1,70.81344,0.49176,0.6261500000000001
conv-bn-relu_lut_9FNNJK.onnx,12,2048,256,1,1,75.534336,0.524544,0.659648
conv-bn-relu_lut_QGWR0M.onnx,11,512,192,1,1,11.918016,0.098496,0.148824
conv-bn-relu_lut_Q10S6O.onnx,5,512,192,1,1,2.4624,0.098496,0.07123199999999999
conv-bn-relu_lut_RT9TQD.onnx,11,768,192,1,1,17.865408,0.147648,0.199834
conv-bn-relu_lut_AOV27V.onnx,5,768,192,1,1,3.6912,0.147648,0.08600999999999999
